"Product ID","ASIN","Book URL","Title","Author","Narrated By","Summary","Description","Duration","Ave. Rating","Rating Count","Release Date","Purchase Date","Publisher","Genre","sub_genre","Short Title","Copyright","Author URL","Download URL","File name","Key","Series URL","Series Name","Series Sequence","Link Error","Abridged","Book Language","BOOK_ELEM_IGNORED","BOOK_ELEM_PDF_URL","BOOK_ELEM_IMAGE_URL","BOOK_ELEM_DIR_PATH","BOOK_ELEM_REGION","BOOK_ELEM_CHAPTERS","BOOK_ELEM_LOCKED","BOOK_ELEM_AYCE"
"BK_RECO_001708","B002V8KOHI","https://www.audible.com/pd/B002V8KOHI","Doomsday Book","Connie Willis","Jenny Sterlin","One of the most respected and awarded of all contemporary science-fiction writers, Connie Willis repeatedly amazes her many admiring fans with her ability to create vivid characters in unusual situations. With <i>Doomsday Book</i>, she takes listeners on a thrilling trip through time to discover the things that make us most human. <p>For Oxford student Kivrin, traveling back to the 14th century is more than the culmination of her studies - it's the chance for a wonderful adventure. For Dunworthy, her mentor, it is cause for intense worry about the thousands of things that could go wrong. When an accident leaves Kivrin trapped in one of the deadliest eras in human history, the two find themselves in equally gripping - and oddly connected - struggles to survive.</p> <p> Deftly juggling stories from the 14th and 21st centuries, Willis provides thrilling action - as well as an insightful examination of the things that connect human beings to each other.</p>","For Oxford student Kivrin, traveling back to the 14th century is more than the culmination of her studies - it's the chance for a wonderful adventure....","26:20:00","4.0553693952449335","6267","2008-03-28","2020-08-29","Recorded Books","Science Fiction & Fantasy:Fantasy","","Doomsday Book","","https://www.audible.com/author/Connie+Willis/B000APYUY2","","Doomsday Book","","https://www.audible.com/series/Oxford-Time-Travel-Audiobook/B0074DL7W6","Oxford Time Travel","1","","false","english","","","https://m.media-amazon.com/images/I/51I4rprK-CL._SL500_.jpg","","US","","","false"
"BK_ADBL_003354","B005WLGJGQ","https://www.audible.com/pd/B005WLGJGQ","Double Cross - Disillusionists, Book 2","Carolyn Crane","Rebecca Wisocky","<p>Some secrets come back to haunt. Others come to kill. </p><p>Justine Jones lived her life as a fearful hypochondriac until she was lured into the web of a mysterious mastermind named Packard, who gifts her with extraordinary mental powers - dooming her to fight Midcity’s shadowy war on paranormal crime in order to find the peace she so desperately craves. But now serial killers with unheard-of skills are terrorizing the most powerful beings in Midcity, including mastermind Packard and his oldest friend and worst enemy, Midcity’s new mayor, who has the ability to bend matter itself to his will. </p><p>As the body count grows, Justine faces a crisis of conscience as she tests the limits of her new powers and faces an impossible choice between two flawed but brilliant men - one on a journey of redemption, the other descending into a pit of moral depravity.</p>.","Justine Jones lived her life as a fearful hypochondriac until she was lured into the web of a mastermind named Packard, who gifts her with extraordinary mental powers....","10:19:00","4.462857142857143","525","2011-10-25","2015-10-15","Audible Studios","Literature & Fiction:Classics","","Double Cross","","https://www.audible.com/author/Carolyn+Crane/B00384ZNV6","","Double Cross","","https://www.audible.com/series/Disillusionists-Audiobook/B0099TXS3Y","Disillusionists","2","","false","english","","","https://m.media-amazon.com/images/I/61zKb7TEIBL._SL500_.jpg","","US","","","false"
"BK_AREN_002553","B072BYLXDL","https://www.audible.com/pd/B072BYLXDL","Down Among the Sticks and Bones","Seanan McGuire","Seanan McGuire","<p>Seanan McGuire returns to her popular Wayward Children series with <i>Down Among the Sticks and Bones</i> - a truly stand-alone story suitable for adult and young adult listeners of urban fantasy, and the follow-up to the Alex Award-winning, Hugo and Nebula finalist, Tiptree Honor List <i>Every Heart a Doorway</i>. </p> <p>Twin sisters Jack and Jill were 17 when they found their way home and were packed off to Eleanor West's Home for Wayward Children. </p> <p>This is the story of what happened first.... </p> <p>Jacqueline was her mother's perfect daughter - polite and quiet, always dressed as a princess. If her mother was sometimes a little strict, it's because crafting the perfect daughter takes discipline. </p> <p>Jillian was her father's perfect daughter - adventurous, thrill-seeking, and a bit of a tomboy. He really would have preferred a son, but you work with what you've got. </p> <p>They were five when they learned that grown-ups can't be trusted. They were 12 when they walked down the impossible staircase and discovered that the pretense of love can never be enough to prepare you a life filled with magic in a land filled with mad scientists and death and choices. </p> <p>This program is read by the author. </p>","Seanan McGuire returns to her popular Wayward Children series with Down Among the Sticks and Bones....","04:04:00","4.532621589561091","843","2017-06-13","2017-09-06","Macmillan Audio","Literature & Fiction:Classics","","Down Among the Sticks and Bones","","https://www.audible.com/author/Seanan+McGuire/B002R1LJIW","","Down Among the Sticks and Bones","","https://www.audible.com/series/Wayward-Children-Audiobook/B072KJ9RMV","Wayward Children","2","","false","english","","","https://m.media-amazon.com/images/I/617OzyaJaML._SL500_.jpg","","US","","","false"
"BK_ADBL_003895","B0078PA1OA","https://www.audible.com/pd/B0078PA1OA","Dracula [Audible Edition]","Bram Stoker","Alan Cumming, Tim Curry, Simon Vance, Katherine Kellgren, Susan Duerden, John Lee, Graeme Malcolm, Steven Crossley","<p><b>Audie Award, Distinguished Achievement in Production, 2013</b> </p> <p></p> <p><b> Audie Award, Multi-voiced Performance, 2013</b> </p> <p><b> Audie Award Nominee, Classic, 2013</b></p> <p>Because of the widespread awareness of the story of the evil Transylvanian count and the success of numerous film adaptations that have been created over the years, the modern audience hasn't had a chance to truly appreciate the unknowing dread that readers would have felt when reading Bram Stoker's original 1897 manuscript. Most modern productions employ campiness or sound effects to try to bring back that gothic tension, but we've tried something different. By returning to Stoker's original storytelling structure - a series of letters and journal entries voiced by Jonathan Harker, Dr. Van Helsing, and other characters - with an all-star cast of narrators, we've sought to recapture its originally intended horror and power. </p> <p>This production of <i>Dracula</i> is presented by what is possibly the best assemblage of narrating talent ever for one audiobook: Emmy Award nominees Alan Cumming and Tim Curry plus an all-star cast of Audie award-winners Simon Vance (The Millenium Trilogy), Katherine Kellgren (<i>Pride and Prejudice and Zombies</i>), Susan Duerden (<i>The Tiger’s Wife</i>), John Lee (<i>Supergods</i>) and customer favorites Graeme Malcolm (<i>Skippy Dies</i>), Steven Crossley (The Oxford Time Travel series), Simon Prebble (The Baroque Cycle), James Adams (<i>Letters to a Young Contrarian</i>), Nicola Barber (<i>The Rose Garden</i>), Victor Villar-Hauser (<i>Fun Inc.</i>), and Marc Vietor (<i>1Q84</i>). These stellar narrators have been cast as follows: </p> <p>Alan Cumming as Dr. Seward<br /> Simon Vance as Jonathan Harker<br /> Katy Kellgren as Mina Murray/Harker<br /> Susan Duerden as Lucy Westenra<br /> Tim Curry as Van Helsing<br /> Graeme Malcolm as Dailygraph correspondent<br /> Steven Crossley as Zookeeper’s account and reporter<br /> Simon Prebble as Varna<br /> James Adams as Patrick Hennessey<br /> Nicola Barber as Sister Agatha<br /> Victor Villar-Hauser as Arthur Holmwood<br /> Marc Vietor as Quincey Morris<br /> John Lee as Introductory paragraph, various letters</p>","By returning to Stoker's original storytelling structure with an all-star cast of narrators, we've sought to recapture its originally intended horror and power.....","15:28:00","4.581942906141698","27989","2012-02-20","2013-12-15","Audible Studios","Literature & Fiction:Classics","","Dracula [Audible Edition]","","https://www.audible.com/author/Bram+Stoker/B000AQ3N1C","","Dracula [Audible Edition]","","","","","","false","english","","","https://m.media-amazon.com/images/I/51ef+s6y42L._SL500_.jpg","","US","","","false"
"BK_HACH_002130","B00YI0E0LS","https://www.audible.com/pd/B00YI0E0LS","Dragon Fall","Katie MacAlister","Tavia Gilbert","<p><b>You flirt with fire...</b> </p> <p>For Aoife Dakar, seeing is believing - and she's seen some extraordinary things. It's too bad no one else believes that she witnessed a supernatural murder at an outdoor fair. Returning to the scene for proof, Aoife encounters a wisecracking demon dog - and a gloriously naked man who can shift into a dragon and kiss like a god. Now thrust into a fantastical world that's both exhilarating and terrifying, Aoife is about to learn just how hot a dragon's fire burns. </p> <p><b>When you date a dragon</b> </p> <p>Kostya has no time for a human woman with endless questions, no matter how gorgeous or tempting she is. He must break the curse that has splintered the dragon clans before more of his kind die. But his powerful attraction to Aoife runs much deeper than the physical - and there may be more to her than even his sharp dragon eyes can see. To survive the coming battle for the fate of his race, he needs a mate of true heart and soul.... </p>","For Aoife Dakar, seeing is believing - and she's seen some extraordinary things. It's too bad no one else believes that she witnessed a supernatural murder at an outdoor fair....","08:50:00","4.142857142857143","434","2015-07-28","2016-11-16","Hachette Audio","Romance:Fantasy","","Dragon Fall","","https://www.audible.com/author/Katie+MacAlister/B001IGLPEA","","Dragon Fall","","https://www.audible.com/series/Dragon-Falls-Audiobook/B018F46T20","Dragon Falls","1","","false","english","","","https://m.media-amazon.com/images/I/51PQDt0swRL._SL500_.jpg","","US","","","false"
"BK_TANT_008400","B075DHXWTS","https://www.audible.com/pd/B075DHXWTS","Dragon Foretold - Dragon Point, Book 4","Eve Langlais","Chandra Skyye","<p>Many years ago, Sue-Ellen fell in love with the golden-haired boy held prisoner by her uncle. She did everything she could to keep him safe, even forsaking her family. </p> <p>But would Samael do the same? When he finally escapes his prison life, she thinks they'll finally have their happily-ever-after. </p> <p>Wrong. So wrong. </p> <p>A mating between them has been forbidden because she is a mere shifter, while he is the gold dragon the world has been waiting for. The one foretold. </p> <p>What the world doesn't know is that Samael plans to conquer humanity - unless someone stops him, and she might have just found the only weapon that can. </p>","Many years ago, Sue-Ellen fell in love with the golden-haired boy held prisoner by her uncle. She did everything she could to keep him safe, even forsaking her family....","06:38:00","4.605263157894737","228","2017-09-12","2017-09-12","Tantor Audio","Romance:Fantasy","","Dragon Foretold","","https://www.audible.com/author/Eve+Langlais/B003TL84VY","","Dragon Foretold","","https://www.audible.com/series/Dragon-Point-Audiobook/B06XTWKRJP","Dragon Point","4","","false","english","","","https://m.media-amazon.com/images/I/61c3-paGhqL._SL500_.jpg","","US","","","false"
"BK_TANT_024835","1705239048","https://www.audible.com/pd/1705239048","Dragon Mage - Dragon Point Series, Book 7","Eve Langlais","Chandra Skyye","<p><b>Dragons do exist - and when they love, it's fierce.</b></p> <p>""The end is nigh!"" according to the media, which is fascinated by the four cloaked figures riding out of the desert. A headline that's about as believable as the existence of dragons. Truth or hoax? Daphne isn't paying much attention because she's busy geeking out over the awesome relics that just came into her museum. She's giddy at the prospect of getting to see them up close, until she drops one.</p> <p>In her defense, she was attacked...by a guy made of smoke. Things might have turned out really bad if she'd not been rescued by a stranger. A man who is also a dragon. Yup. Dragon. It turns out they are real and super hot. Azrael is also domineering and dangerous with the most toe-curling embrace.</p> <p>But passion will have to wait. Azrael needs Daphne to help him save the world. With two of the seven seals broken, they will have to work fast before a monster is released from its prison.</p>","<p>Daphne's busy geeking out over the awesome relics that just came into her museum. She's giddy at the prospect of getting to see them up close, until she drops one. In her defense, she was attacked by a guy made of smoke....</p>","05:46:00","4.757575757575758","33","2021-02-16","2021-02-16","Tantor Audio","Romance:Paranormal","","Dragon Mage","","https://www.audible.com/author/Eve+Langlais/B003TL84VY","","Dragon Mage","","https://www.audible.com/series/Dragon-Point-Audiobook/B06XTWKRJP","Dragon Point","7","","false","english","","","https://m.media-amazon.com/images/I/5147wbu6UAL._SL500_.jpg","","US","","","false"
"BK_HACH_002382","B01945WQGC","https://www.audible.com/pd/B01945WQGC","Dragon Soul","Katie MacAlister","Tavia Gilbert","<p><b>Nothing burns hotter....</b> </p> <p>Sophea Long knows that escorting her octogenarian client to Europe will be an adventure. Mrs. P has a habit of stealing anything shiny, and the former ""hoochikoo dancer"" is a lot faster than she looks. But Sophea doesn't count on Mrs. P leading her right into the arms of a smoldering, dark-haired stranger who kisses like a dream. If only he'd give up all this nonsense about Sophea being some kind of dragon.... </p> <p><b>...than the fire inside</b> </p> <p>There's a reason Rowan Dakar is known as the Dragon Breaker. The last thing he needs is to fall for a woman who literally sets him aflame every time they kiss. After all, he has a mission - one that will finally free him of dragonkin for good. He can't afford to be distracted by the funniest, most desirable woman he's ever set eyes on. But no prophecy in the world can ever stop true love.... </p>","Sophea Long knows that escorting her octogenarian client to Europe will be an adventure. Mrs. P has a habit of stealing anything shiny....","09:12:00","4.479820627802691","223","2016-03-29","2016-11-29","Hachette Audio","Erotica:Literature & Fiction","","Dragon Soul","","https://www.audible.com/author/Katie+MacAlister/B001IGLPEA","","Dragon Soul","","https://www.audible.com/series/Dragon-Falls-Audiobook/B018F46T20","Dragon Falls","3","","false","english","","","https://m.media-amazon.com/images/I/515QNjOXtdL._SL500_.jpg","","US","","","false"
"BK_TANT_007394","B06XT5XDHX","https://www.audible.com/pd/B06XT5XDHX","Dragon Squeeze - Dragon Point Series, Book 2","Eve Langlais","Chandra Skyye","<p>Did you know geeky humans squeak when squeezed? Totally awesome. Adi thinks there are plenty of things that are awesome, such as gravy and cheese on fries, motorcycles that growl, oh, and the fact that she is a wicked dragon with a freakishly cool power. But do you know what's more awesome than all that? A certain geeky fellow in charge of the IT department for a medical lab situated in small-town hell. </p> <p>There is nothing small about Dexter, though. He might blush at certain things, and use his brain - not brawn - to succeed, but the man is built big. And Adi likes big things. The fact that she likes him won't mean squat to her mother, though. Dear old Mom will hate that he is human. She will dislike Adi's plan to keep him even more. Because he's mine to keep and squeeze. Contains mature themes. </p>","Adi thinks there are plenty of things that are awesome, such as gravy and cheese on fries, motorcycles that growl, oh, and the fact that she is a wicked dragon with a freakishly cool power....","06:23:00","4.5574324324324325","296","2017-04-04","2017-04-04","Tantor Audio","Romance:Fantasy","","Dragon Squeeze","","https://www.audible.com/author/Eve+Langlais/B003TL84VY","","Dragon Squeeze","","https://www.audible.com/series/Dragon-Point-Audiobook/B06XTWKRJP","Dragon Point","2","","false","english","","","https://m.media-amazon.com/images/I/61qNZBz2RpL._SL500_.jpg","","US","","","false"
"BK_HACH_002326","B017WG1JOA","https://www.audible.com/pd/B017WG1JOA","Dragon Storm","Katie MacAlister","Tavia Gilbert","<p><b>Turn on the charm</b> </p> <p>According to some (including himself), Constantine is one of the greatest heroes of dragonkin who ever lived. Too bad he's now lonelier than ever, and his biggest adventure involves a blow-up sheep - until he has an opportunity to save his kind once again. All Constantine has to do is break into a demon's dungeon, steal an ancient artifact, and reverse a deadly curse. The plan certainly does <i>not</i> involve rescuing a woman.... </p> <p><b>Turn up the heat</b> </p> <p>Bee isn't sure whether to be infuriated or relieved when Constantine pops up in her prison. The broody, brawny shifter lights her fire in a way no one ever has before, yet how far can she really trust him? Their chemistry may be off the charts, but when push comes to shove, Constantine will have to make a crucial choice: to save the dragons or the woman he's grown to love with fierce intensity. </p>","According to some (including himself), Constantine is one of the greatest heroes of dragonkin who ever lived....","09:07:00","4.407035175879397","199","2015-11-24","2016-11-28","Hachette Audio","Romance:Fantasy","","Dragon Storm","","https://www.audible.com/author/Katie+MacAlister/B001IGLPEA","","Dragon Storm","","https://www.audible.com/series/Dragon-Falls-Audiobook/B018F46T20","Dragon Falls","2","","false","english","","","https://m.media-amazon.com/images/I/61y362UR9aL._SL500_.jpg","","US","","","false"
"BK_ADBL_031249","B075RCRTCW","https://www.audible.com/pd/B075RCRTCW","Dragon Unbound","Katie MacAlister","Tavia Gilbert","<p>If you release the dragon.... </p><p>Being the First Dragon, a mysterious demi-god who created the dragon race, certainly isn't all it's cracked up to be. Sure, he's powerful and rules from afar with a kind and gentle heart. But, after centuries of watching his dragon children grow, he's come to realize that his lonely life is lacking warmth, basic human contact...and love. </p><p>Charity Doe is a woman on the run, forced to serve others, and never to gain what she seeks most: security. When fate lands her with a dragon who is immune to her unique abilities, she's intrigued. After experiencing his human form, she's thrilled. But when she realizes she can't fall in love with him or he'll lose his immortal status, she's in hell. </p><p>If only the entire Otherworld wasn't in pursuit of Charity. </p><p>If only the First Dragon wasn't so irresistible. </p><p>If only she didn't have to break her heart in order to save his...you must deal with the fire. </p>","Being the First Dragon, a mysterious demi-god who created the dragon race, certainly isn't all it's cracked up to be....","03:37:00","4.4935064935064934","154","2017-09-20","2017-09-26","Audible Studios","Romance:Paranormal","","Dragon Unbound","","https://www.audible.com/author/Katie+MacAlister/B001IGLPEA","","Dragon Unbound","","https://www.audible.com/series/Dragon-Falls-Audiobook/B018F46T20","Dragon Falls","4","","false","english","","","https://m.media-amazon.com/images/I/51LeLxalNGL._SL500_.jpg","","US","","","false"
